,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Commercial Ave & 83rd St,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.0,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.2857142857142857,1.0,0.0,0.2857142857142857
Constance Ave & 95th St,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.0
Cornell Ave & Hyde Park Blvd,0.1414141414141414,0.06060606060606061,0.04040404040404041,0.020202020202020204,0.010101010101010102,0.030303030303030304,0.010101010101010102,0.18181818181818182,0.18181818181818182,0.26262626262626265,0.32323232323232326,0.36363636363636365,0.3333333333333333,0.41414141414141414,0.696969696969697,0.5757575757575758,0.898989898989899,1.0,0.8585858585858586,0.8484848484848485,0.6262626262626263,0.3333333333333333,0.21212121212121213,0.16161616161616163
Cornell Dr & Hayes Dr,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,1.0,0.14285714285714285,0.5714285714285714,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.0
Cottage Grove & 86th St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cottage Grove Ave & 111th Pl,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.5,1.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0
Cottage Grove Ave & 111th St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Cottage Grove Ave & 43rd St,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.38461538461538464,0.038461538461538464,0.15384615384615385,0.23076923076923078,0.0,0.19230769230769232,0.46153846153846156,0.4230769230769231,0.5384615384615384,0.5,1.0,0.6153846153846154,0.3076923076923077,0.2692307692307692,0.038461538461538464,0.15384615384615385,0.0
Cottage Grove Ave & 47th St,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.2777777777777778,0.3888888888888889,0.6111111111111112,0.3888888888888889,0.6111111111111112,0.7777777777777778,1.0,0.6111111111111112,0.7222222222222222,0.8333333333333334,0.3333333333333333,0.5,0.16666666666666666,0.3888888888888889
Cottage Grove Ave & 67th St,0.16666666666666666,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
Cottage Grove Ave & 71st St,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.125,0.25,0.75,0.0,0.75,0.25,1.0,0.0,0.125,0.125,0.375,0.0,0.375,0.125,0.0
Cottage Grove Ave & 78th St,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
Cottage Grove Ave & 83rd St,0.25,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.625,0.0,0.125,0.25,0.0,0.5,0.125,0.375,0.25,1.0,0.125,0.375,0.625,0.125,0.0
Cottage Grove Ave & 98th St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0
Cottage Grove Ave & Oakwood Blvd,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.23529411764705882,0.23529411764705882,0.29411764705882354,0.4117647058823529,0.4117647058823529,1.0,0.5294117647058824,0.8235294117647058,0.4117647058823529,0.6470588235294118,0.29411764705882354,0.5882352941176471,0.4117647058823529,0.0
Daley Center Plaza,0.05641025641025641,0.046153846153846156,0.005128205128205128,0.05128205128205128,0.020512820512820513,0.07692307692307693,0.1794871794871795,0.4358974358974359,1.0,0.35384615384615387,0.29743589743589743,0.3435897435897436,0.3384615384615385,0.37948717948717947,0.4153846153846154,0.5794871794871795,0.5794871794871795,0.7384615384615385,0.6358974358974359,0.4205128205128205,0.20512820512820512,0.13333333333333333,0.08205128205128205,0.08717948717948718
Damen Ave & 47th St,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Damen Ave & 59th St,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.375,1.0,0.0
Damen Ave & 74th St,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.6,1.0,0.4,0.4,0.0,0.6,0.0,0.4
Damen Ave & Clybourn Ave,0.1896551724137931,0.05172413793103448,0.05172413793103448,0.034482758620689655,0.0,0.1724137931034483,0.27586206896551724,0.1206896551724138,0.20689655172413793,0.3620689655172414,0.5344827586206896,0.4482758620689655,0.4482758620689655,0.3275862068965517,0.5,0.5,0.6551724137931034,1.0,1.0,0.7413793103448276,0.3103448275862069,0.46551724137931033,0.3103448275862069,0.1724137931034483
Damen Ave & Grand Ave,0.1411764705882353,0.07058823529411765,0.023529411764705882,0.011764705882352941,0.0,0.011764705882352941,0.17647058823529413,0.16470588235294117,0.2,0.1411764705882353,0.1411764705882353,0.2235294117647059,0.21176470588235294,0.38823529411764707,0.4,0.47058823529411764,0.9764705882352941,1.0,0.7411764705882353,0.4,0.3764705882352941,0.3764705882352941,0.2235294117647059,0.10588235294117647
Dearborn St & Van Buren St,0.22535211267605634,0.07042253521126761,0.028169014084507043,0.04225352112676056,0.08450704225352113,0.0,0.14084507042253522,0.36619718309859156,0.36619718309859156,0.5352112676056338,0.5492957746478874,0.49295774647887325,0.8028169014084507,0.5633802816901409,0.5492957746478874,0.5492957746478874,0.8169014084507042,1.0,1.0,0.43661971830985913,0.5915492957746479,0.38028169014084506,0.4788732394366197,0.352112676056338
